"['2013-09-24', '121.24', '121.87', '120.69', '120.8', '3535813', 'MMM', 117.2, 1.0307, 116.79, 1.0343]"
"['2013-09-25', '120.89', '121.21', '120.17', '120.2', '2173387', 'MMM', 117.58, 1.0223, 116.91, 1.0281]"
"['2013-09-26', '120.6', '121.0', '119.92', '120.66', '2240949', 'MMM', 117.96, 1.0229, 117.03, 1.031]"
"['2013-09-27', '119.97', '120.3', '119.26', '120.22', '2028123', 'MMM', 118.31, 1.0161, 117.12, 1.0265]"
"['2013-09-30', '119.39', '119.956', '118.67', '119.41', '2104698', 'MMM', 118.6, 1.0068, 117.19, 1.0189]"
"['2013-10-01', '119.69', '119.82', '118.8', '119.62', '1854810', 'MMM', 118.92, 1.0059, 117.26, 1.0201]"
"['2013-10-02', '119.13', '119.59', '118.44', '119.2', '2056549', 'MMM', 119.15, 1.0004, 117.31, 1.0161]"
"['2013-10-03', '118.71', '119.11', '117.89', '118.55', '2525828', 'MMM', 119.33, 0.9935, 117.35, 1.0102]"
"['2013-10-04', '118.37', '119.71', '118.13', '119.4', '1983719', 'MMM', 119.55, 0.9987, 117.41, 1.0169]"
"['2013-10-07', '118.56', '119.265', '118.28', '118.69', '1931239', 'MMM', 119.65, 0.992, 117.44, 1.0106]"
"['2013-10-08', '118.72', '119.22', '117.1', '117.16', '2879106', 'MMM', 119.63, 0.9794, 117.45, 0.9975]"
"['2013-10-09', '117.27', '117.96', '116.65', '117.57', '2499169', 'MMM', 119.57, 0.9833, 117.47, 1.0009]"
"['2013-10-10', '118.6', '119.34', '118.32', '119.34', '2688838', 'MMM', 119.63, 0.9976, 117.51, 1.0156]"
"['2013-10-11', '119.16', '120.77', '118.39', '120.72', '2492704', 'MMM', 119.73, 1.0083, 117.55, 1.027]"
"['2013-10-14', '120.26', '121.7', '120.0', '121.4', '1866804', 'MMM', 119.84, 1.013, 117.61, 1.0322]"
"['2013-10-15', '121.28', '121.38', '119.79', '119.82', '2720520', 'MMM', 119.84, 0.9998, 117.65, 1.0184]"
"['2013-10-16', '120.86', '120.94', '120.14', '120.94', '2602760', 'MMM', 119.82, 1.0093, 117.72, 1.0274]"
"['2013-10-17', '120.74', '122.87', '120.71', '122.62', '2791719', 'MMM', 119.87, 1.0229, 117.82, 1.0407]"
"['2013-10-18', '122.87', '123.45', '122.4', '122.84', '2590546', 'MMM', 120.01, 1.0236, 117.9, 1.0419]"
"['2013-10-21', '122.79', '123.31', '122.68', '123.25', '1747449', 'MMM', 120.12, 1.0261, 118.0, 1.0445]"
"['2013-10-22', '123.36', '124.32', '123.28', '123.8', '2053459', 'MMM', 120.27, 1.0294, 118.11, 1.0482]"
"['2013-10-23', '123.43', '123.73', '122.5', '123.2', '2337493', 'MMM', 120.42, 1.0231, 118.2, 1.0423]"
"['2013-10-24', '122.96', '124.955', '122.7', '123.49', '3851061', 'MMM', 120.56, 1.0243, 118.32, 1.0437]"
"['2013-10-25', '123.05', '124.46', '122.87', '124.42', '2054269', 'MMM', 120.77, 1.0302, 118.49, 1.05]"
"['2013-10-28', '124.13', '125.32', '123.8', '124.92', '2358403', 'MMM', 121.05, 1.032, 118.67, 1.0527]"
"['2013-10-29', '125.08', '125.48', '124.62', '125.28', '1986724', 'MMM', 121.33, 1.0326, 118.86, 1.054]"
"['2013-10-30', '125.57', '125.98', '124.76', '124.79', '2107662', 'MMM', 121.61, 1.0261, 119.05, 1.0482]"
"['2013-10-31', '124.97', '126.38', '124.95', '125.85', '2327199', 'MMM', 121.97, 1.0318, 119.3, 1.0549]"
"['2013-11-01', '126.76', '126.93', '125.12', '125.9', '1676596', 'MMM', 122.3, 1.0294, 119.52, 1.0534]"
"['2013-11-04', '125.98', '126.49', '125.56', '126.32', '1741465', 'MMM', 122.68, 1.0297, 119.76, 1.0548]"
"['2013-11-05', '125.75', '126.46', '124.86', '126.12', '1764260', 'MMM', 123.13, 1.0243, 120.0, 1.051]"
